,Ticker,Price Score,Market Capitalization Score,Price to Earnings Ratio (TTM) Score,Basic EPS (TTM) Score,Number of Employees Score,Free Cash Flow (Annual YoY Growth) Score,Free Cash Flow Margin (FY) Score,Free Cash Flow (Quarterly YoY Growth) Score,3-Month Performance Score,Basic EPS (FY) Score,EPS Diluted (TTM) Score,EBITDA (TTM) Score,Gross Profit (MRQ) Score,Gross Profit (FY) Score,Total Revenue (FY) Score,EPS Diluted (FY) Score,Last Year Revenue (FY) Score,Net Income (FY) Score,Current Ratio (MRQ) Score,Debt to Equity Ratio (MRQ) Score,Net Debt (MRQ) Score,Quick Ratio (MRQ) Score,Total Assets (MRQ) Score,Total Debt (MRQ) Score,Total Current Assets (MRQ) Score,Dividend Yield Forward Score,Dividends Paid (FY) Score,Dividends per Share (FY) Score,Gross Margin (TTM) Score,Operating Margin (TTM) Score,Pretax Margin (TTM) Score,Net Margin (TTM) Score,6-Month Performance Score,YTD Performance Score,Yearly Performance Score,1-Year Beta Score,Volatility Score,Price to Revenue Ratio (TTM) Score,Enterprise Value/EBITDA (TTM) Score,Enterprise Value (MRQ) Score,Total Shares Outstanding Score
394,CHWY,0.04938243728407884,0.015662362747188616,,0.09593007606112576,0.09187090954455597,0.3152370240313001,0.22717418355903715,1.0,0.48433768051393145,0.038315597272545715,0.0918227802857831,0.013657818273045337,0.053815759626005995,0.04828785527143306,0.0591293520627065,0.04047211608335873,0.0591293520627065,0.033343735862511346,0.09428278356298153,0.8666439544355753,0.06411322277716702,0.03311263114241764,0.0,0.003249260431663576,0.0036079936701865455,,1.0,0.0,0.21032531845457067,0.10699360065003154,0.3224596469922599,0.3731625433749105,0.4538231230413272,0.714460752028483,0.45948256158979556,1.0,1.0,0.11053167674015885,1.0,0.011161892121684044,0.1430737774624736
395,ICLR,0.4574705895635288,0.015547017460363508,0.39027682985035483,0.31693032985456865,0.17358405466096002,0.23125369939756907,0.4772133040745874,0.3530090160825159,0.5458348233821549,0.1385572859139947,0.3123645094367477,0.07900232171137808,0.02022952994336264,0.012115000535282281,0.03172918617949716,0.1353094696703314,0.03172918617949716,0.05127220462680223,0.1757022092182773,0.5087357251041096,0.1470661790768052,0.23638382013800255,0.04243273590831434,0.07231900485746952,0.03257318846824252,,1.0,0.0,0.12769072579708415,0.3253955294631944,0.4384198577255486,0.4909653249173956,0.32278285390952727,0.7075931128758444,0.3159713323810276,0.7024685999606699,0.2496137249742135,0.14382877212667936,0.26370313890493213,0.020814050759780482,0.009437667642497469
396,RKT,0.0,0.015460586581240138,0.055246741197333415,0.13194567282179853,,1.0,1.0,0.9688659012727541,0.9670104969733107,0.1417730083103396,0.1260499304578901,0.1380660424502806,0.059105501420230404,0.2927412282301455,0.06804789915926547,0.13812247513225032,0.06804789915926547,0.06352782413874938,,0.6098251567371469,0.26488052368945486,,0.05952624125135901,0.1761662756838591,,0.0,1.0,0.0,1.0,1.0,1.0,0.4186771793453239,0.2602853465168348,1.0,0.17640641291579778,1.0,0.7139884280442617,0.23193938420781496,0.21835610092721655,0.06218328212429671,0.02513349314509987
397,XYL,0.17998509720685527,0.01525202000572684,0.5912650057145576,0.1658809324217278,0.0726781567280195,0.06559371044495126,0.347505531862684,0.6503800841806855,0.1780208123421877,0.1420786853442127,0.16222736773401503,0.052065139931962864,0.033207748145810324,0.03736576794133008,0.02946461164156969,0.13928674683732234,0.02946461164156969,0.07289793336325237,0.3059413142021947,0.5299976722399944,0.0898378723130237,0.2537694330763899,0.014270879495056813,0.03287812315881118,0.032913977343899406,0.164243151251541,0.9538216560509554,0.22456140350877196,0.36882346907074515,0.3447779226906943,0.44034265349547996,0.48912813286462364,0.45874003534440133,0.0,0.4826182510246403,0.4221177842664466,0.12693268749032696,0.21880447423780247,0.4206898092108331,0.012348037911465722,0.04798987393851269
398,NIO,0.0,0.01520991352829923,,0.05892237766002445,,0.0,0.10482282774388028,,0.6543225076856984,0.0030445432573759854,0.0544837178222053,,0.0,0.00500905700276354,0.03271173157786146,0.006661353211905266,0.03271173157786146,0.0,0.2882244249778484,0.539801782630764,0.012134272414063424,0.3124413864106692,0.031616728638793896,0.054246054277781244,0.13293834377068478,,1.0,0.0,0.03736221831804576,0.0,0.0,0.0,0.0,0.8430745089970537,0.0,0.32665444005374994,1.0,0.1974406959286006,,0.034027386133942024,0.5727264639564109
399,FSLR,0.3373224648316662,0.015189410474206064,1.0,0.13210717774000783,0.012700804176343014,0.1990955007919405,0.015057977963258473,0.09794452494958394,0.6330068367985049,0.22529212535203802,0.12802741280041025,0.0211679016567334,0.0,0.0,0.01117915216414012,0.21864084952764948,0.01117915216414012,0.07619081910075408,0.9496793503963812,0.43016346679611894,0.03756510629919162,0.8073001721544923,0.012356386190044736,0.00020599665048611285,0.03550607805951218,,1.0,0.0,0.0,0.09746977109163432,0.44325638463252,0.4476514866758296,1.0,0.6859909901076927,1.0,0.4495537581169026,0.9870256006041713,0.5251914103699988,1.0,0.0,0.01919950848006808
400,CMS,0.09321019712330933,0.015119139961703165,0.08677314155877372,0.2694517292562314,0.03658618505652266,0.30577528543032695,0.15137616601325807,0.16212737923130904,0.5021536382717748,0.23563216048451843,0.26683579514992345,0.12078105812957832,0.01040022881489664,0.023097855034598564,0.046579937285107745,0.22930292161872834,0.046579937285107745,0.14603280475477098,0.19020049418457588,0.6842127413900183,0.31541013972609044,0.09798682086592311,0.0837902691868762,0.20807037999817524,0.030019245580270918,0.5464906692832776,0.8842129208371247,0.34887218045112783,0.09817846179416465,0.38224471869189103,0.488751306861945,0.5528789437699666,0.2331464214156176,0.19809217117518824,0.46766911552017687,0.11451319595073156,0.10158235055166134,0.12253290396247427,0.21781534654886167,0.0610286390517956,0.09102133328692417
401,MGA,0.09494885632352609,0.014866358073539157,0.1643611350284614,0.21267143747067918,0.7477832370496902,0.06547500872337941,0.28523689551140613,0.0,0.5437443525015654,0.24899406578984906,0.20919603415721955,0.1616043807335737,0.06106963001873172,0.08726005561991984,0.2759537323503691,0.24101339381295075,0.2759537323503691,0.1576963425729269,0.20483388280666107,0.487522747896835,0.13690605587274923,0.14624288326494408,0.07163033453094995,0.07121149007285114,0.19573251319436283,0.5207651559820723,0.8841043400713728,0.3416861453634086,0.0,0.2010874601350518,0.3784969151403617,0.4252816590373609,0.36833894833734426,0.6238931091913598,0.24215701147652355,0.4640572413377469,0.3761901927641291,0.0,0.05518771296757824,0.01515613636978437,0.08928763830108842
402,IEP,0.07297852642987784,0.014837232462769967,,0.04298722573004068,0.08340690555246338,0.35904515518332536,0.22376294557909546,0.549381920954043,0.25470147359423495,0.0,0.03768483049596345,0.06398575083076068,0.005468873283888273,0.04874153633994034,0.08638713129359953,0.0,0.08638713129359953,0.0,0.4094100126993103,0.6096392032245227,0.17191907968419073,0.43095027268338426,0.07488569272944923,0.19535892840298086,0.2443171152331312,1.0,0.9695177434030937,1.0,0.02239802276143213,0.19790253668965763,0.2680294908387014,0.32014220751590816,0.36528041221131974,0.42243421050672086,0.49276133667347055,0.0,0.0,0.0561578048823791,0.5059430114719148,0.04618366837500424,0.1094893108689535
403,EXPE,0.2126357621875494,0.014452276945509601,0.41361861415498147,0.20930268328885537,0.06068268621768421,0.4829326623257658,0.9330032474769927,0.4401551530913351,0.7289800644113216,0.0,0.19972183156046275,0.10822008383539056,0.33340401609594444,0.17499971158892266,0.056776814393863506,0.0,0.056776814393863506,0.0401215061197532,0.0891145811763416,0.6744448048086589,0.06964256298212981,0.13974496325492114,0.05727323978542906,0.0966828059833514,0.139562913047521,,0.9847588717015469,0.0,0.951900033844605,0.32224047179733106,0.4443661386915686,0.47018102154595176,0.5868756033444784,1.0,0.07146113083900513,0.6924710124774482,0.31654950235950674,0.08444417597270149,0.10573996801071728,0.011286533307446313,0.038552304850298195
404,BALL,0.08140086255560322,0.014424729100313088,0.1489235249368637,0.21355564613503347,0.10626547415695833,0.0,0.22602759372188735,0.03070114598150997,0.6308751102755598,0.15529616028888515,0.20882058135649845,0.09442764147314517,0.014961732681079379,0.039068919707223704,0.0996374467800757,0.15082397618322044,0.0996374467800757,0.10851761694594664,0.11696121885050259,0.7959601837828271,0.22801919554081707,0.0659372970225805,0.051572062853009124,0.1389151348233464,0.07889635281341613,0.2109280098098929,0.9479071883530482,0.14035087719298245,0.0,0.24247585642003805,0.44205266842639335,0.49375220138335446,0.03115118505764647,0.62953800412513,0.0,0.5281748232402956,0.2737133840664021,0.04869807782929201,0.24773760055378488,0.036740728870151625,0.1002776141181357
405,SNAP,0.0,0.013801309917341645,,0.07128903996862189,0.01683204422010249,0.6548612933194686,0.3528110892593064,0.3087878257594822,0.47922513388168797,0.03276857803119536,0.06695856222659072,0.0,0.045656462048287834,0.04663258456461833,0.020770733326697727,0.03515475436992585,0.020770733326697727,0.000635388812467351,1.0,0.6284327130014524,0.06263480895374691,1.0,0.014830362900986742,0.06005174272145685,0.07408358932703628,,1.0,0.0,0.6529795750784183,0.0,0.0,0.0,0.5790333457639196,0.9608046598871065,0.0,0.8214110956235765,0.7554630299042246,0.2450681987126218,,0.007198713319451593,0.6083739908207636
406,DRI,0.2834466096145596,0.013764755995237549,0.1603749861482004,0.37903666161643346,0.8483340690555248,0.14695653457338745,0.3993514402670889,0.2614745495886702,0.3339678149930069,0.3493847740231581,0.3754458076597331,0.08160067007625693,0.010424885592551683,0.025980359061026078,0.06506931019861997,0.3359509911937301,0.06506931019861997,0.11442527178405204,0.0,0.8436789769069499,0.1707857255159384,0.0,0.020263359717616274,0.08754973626057547,0.0,0.598993982993683,0.8719290263876252,0.8822055137844613,0.05305307734889639,0.32554004385547225,0.49521147697635076,0.5485381952933888,0.6801110455586211,0.41648371380560123,0.5732974342130128,0.17495315128323224,0.1853836364419095,0.09708149431512239,0.2614293871792538,0.035886388874336005,0.02510455260168641
407,FOX,0.02262514959243119,0.013042284068766272,0.10752165077371584,0.17472524937128442,0.040530295760320904,0.10772523112712801,0.44578663587522577,1.0,0.5543521966633655,0.1322970202602738,0.17132611753005073,0.15511438786702492,0.145026234811425,0.11818513947382958,0.09997493207445533,0.12997648014877672,0.09997493207445533,0.13434386202696888,0.8192071423224392,0.5158476473830117,0.11750343205824641,0.8272253433025307,0.058974850644229096,0.1144510029211596,0.12596644567290236,0.25256579719241506,0.9301637852593266,0.0962406015037594,0.2893871513382835,0.46905209895740135,0.5085107708707313,0.524711365059219,0.40416184994094384,0.5962377265635926,0.34677591266645513,0.07295406505391122,0.023654013167203974,0.05286981227832547,0.03753078638950039,0.018121938115651264,0.18974847734610525
408,ZS,0.22853207487524554,0.012886198504009919,,0.0,0.013540487112066483,0.26896919809049885,0.693688484760464,0.4399808955659393,0.0,0.0,0.0,0.0,0.0021695498658671278,0.0010092298935783992,0.0,0.0,0.0,0.008349854074788478,0.3784791133648576,0.8261475825487223,0.05604712834510901,0.4626993881025735,0.0,0.01421692355036101,0.01453430783454766,,1.0,0.0,0.9434110569257749,0.0,0.0,0.0,0.0,0.4751302559103845,0.0,1.0,0.7068009700738527,1.0,,0.02758679255426428,0.03390677977204629
409,MOH,0.6351751078194504,0.012871640154302644,0.16552311733061478,0.6557099679297376,0.05684413565437691,0.1830167535075911,0.3675209265694044,0.31872136473429646,0.0,0.5102116507782537,0.6517921662172976,,,,0.21083885127816168,0.4867476187127374,0.21083885127816168,0.09122114088250974,0.25164882693791957,0.5348001263100615,0.0332617110868568,,0.028904732880737104,0.032352345355603634,0.16100147192724226,,1.0,0.0,,0.190247649014667,0.38433011041482457,0.4277070558036117,0.24535771295959247,0.0,0.5861472318352391,0.010788303219263107,0.3094081789177613,0.0026405556761122106,,0.027989479462111645,0.0003466998883247009
410,AES,0.011425474744281613,0.012828590142468649,,0.0819445192152399,0.030214191121432553,0.0,0.18294233098831145,0.014660657620237938,0.29665078075957524,0.020252122417538522,0.07585917528496725,0.1778226590420075,0.07845293514281207,0.06095281315200787,0.07721878079628643,0.023156504684435485,0.07721878079628643,0.006555285448699835,0.21033822179932768,0.8983943573266429,0.4272258732562526,0.22516892130527374,0.10690407687072327,0.3387416281482879,0.11075594604219993,0.44214179677018933,0.9087807097361238,0.12220551378446118,0.12622199831252548,0.48666245606316094,0.219345511900303,0.3351713752002522,0.677032872005858,0.0,0.7269286394430948,0.5170224714234715,0.24577103058252284,0.07667396698303294,0.1649823111056439,0.09032685096441118,0.23873464904604735
411,BR,0.29033350644658706,0.012730001646851674,0.31442098004627295,0.2694325024802541,0.05828359211561714,0.10246393351791203,0.36498653106666523,0.31799485881079265,0.27378937501857425,0.2338021739750649,0.2648971631481208,0.06921210131159723,0.003977138235758244,0.02581647087223254,0.03378361987321368,0.22512638989818481,0.03378361987321368,0.08175151768613492,0.19445248047732885,0.743942752727063,0.14143752848376273,0.2573106525469565,0.014223421724315967,0.06163971539956791,0.0,0.3299803328565843,0.9338717015468608,0.5132832080200502,0.22610852588355837,0.37076904678870076,0.5078622373100496,0.5463889405092195,0.23712862544856905,0.6186797157693346,0.46773916917110386,0.4304993356824502,0.09091842930820612,0.1891374627648514,0.30127924330715516,0.02660644168932636,0.023520644482436515
412,CAG,0.035179623817373044,0.012624692950227098,0.22097835292501491,0.15246833349996539,0.07603688847091339,0.10957094349623944,0.344170973480804,0.0,0.31823103298679256,0.12089730474369997,0.14876960970947714,0.1168551379286106,0.08091861290831626,0.06450372390920119,0.08038391073571818,0.11934957062597185,0.08038391073571818,0.10932320624205194,0.11131552654148655,0.5761209012409271,0.23854529103885053,0.0,0.05894362842663643,0.1407491715133586,0.03686835637130462,0.6922323259330854,0.8676524112829845,0.25062656641604014,0.19043481060727788,0.4072132514339552,0.4285363129573648,0.4835110196757786,0.5226265762898655,0.09090921591160803,0.5482176993059271,0.007428435887412654,0.1531451362408349,0.06927465054365964,0.16639201609546686,0.047379401948306095,0.1639088740505595
413,IEX,0.47779258021541315,0.012412773148800613,0.2875052593552787,0.38984595507086994,0.025828647102853965,0.150340638861207,0.5757885504250028,0.46209299357463574,0.3875267623183022,0.28647236475829096,0.3874622180436522,0.0525497472461049,0.014937075903424336,0.017522443121720365,0.00990492822302494,0.277147456183533,0.00990492822302494,0.07466707064097378,0.7218306050142858,0.4886744857218348,0.0777463199266934,0.5807895335165074,0.004237932093831068,0.015451681793087878,0.0056157796214392625,0.12838073915790996,0.9633530482256597,0.43308270676691735,0.4763226298093377,0.5978115973541541,0.715096348077001,0.7277357300202902,0.5890279030416974,0.2936100868390672,0.6224260616729098,0.2511517399332715,0.35425002505872794,0.39775784032267625,0.383189861537645,0.007808222414662731,0.007003455070686303
414,ROL,0.03226680515726963,0.012408621354447202,0.5129538036520975,0.1248356110653941,0.06875323877703779,0.1419480096989388,0.5287265502150132,0.5315934329460141,0.0,0.07457296918367928,0.12107320181197988,0.036442243433356614,0.011912182420703805,0.011287557991112567,0.007168886729304418,0.07522836134617938,0.007168886729304418,0.06687078277955802,0.0756145427323408,0.4701085018528237,0.07201506324729624,0.10814722440070132,0.0,0.0015333227146835824,0.0,0.22288959307671158,0.9525350318471337,0.06817042606516292,0.5132860500463192,0.45253092773548387,0.6127840440116257,0.6237122518176639,0.24986982340846947,0.15630586821911718,0.7552048978708932,0.2646901722102026,0.07316333283060597,0.46246046940085744,0.6623758909712956,0.013341743189163882,0.17010723449055748
415,AMCR,0.0,0.012273819854886611,0.17399224855246154,0.11913294931052781,0.20078978177840048,0.1609815689664347,0.3578839837784826,0.296914341318372,0.31680811862572855,0.06711444955717585,0.11523011056806967,0.11088005486239502,0.05046749250469663,0.06374855284353784,0.10455508964148591,0.06805129046625566,0.10455508964148591,0.10275212492504585,0.20561500581501188,0.6891290583614162,0.19279183819548262,0.10331160936387601,0.042951608575961996,0.11018292428396687,0.07954547448216864,0.79573020943752,0.8334849863505871,0.09573934837092732,0.10390083319124357,0.30491062643809147,0.4508520146721879,0.48288446167950827,0.24346012446971516,0.20539651885053398,0.47892590321816464,0.17719664813138686,0.10231296540324245,0.04995471324230485,0.1591010310134295,0.03224953713262952,0.5598456217553105
416,CLX,0.27267595456906096,0.012267243347779136,0.41775590409019636,0.22423419751282425,0.03285319463370632,0.07555869398701932,0.37099997393392053,1.0,0.2365376396899636,0.19846998455312054,0.2208175665700588,0.05359216033635432,0.04430329809057914,0.0538188566986421,0.04479608644338688,0.19305812763230892,0.04479608644338688,0.07566221035969206,0.1005849835555443,1.0,0.1207991307704503,0.041764123600737835,0.008173180399210086,0.04498647668562044,0.007861389716860148,0.6359620684521605,0.8701091901728845,0.9343358395989976,0.3330318686008422,0.30013971453974403,0.45004280075805125,0.4852117806582776,0.36435335632064636,0.28632806828511115,0.3013746785199952,0.24429122781991236,0.11136385013003938,0.14502841020763163,0.4215722665899613,0.019047501646188188,0.025761581154856744
417,CINF,0.20351344638381466,0.012223631422265846,,0.0874395317895514,0.0144569410590561,0.2251526014847146,0.6275084743708059,0.4293434426537316,0.46543008286377485,0.7913000240465933,0.07964708350492233,,,,0.06506931019861997,0.7548153183775209,0.06506931019861997,0.27184689776415455,0.022290501811857183,0.4359190746864345,0.0635455203645526,,0.07496999271694942,0.009078945537151613,0.05433499239475019,0.47601287560945676,0.9101455868971793,0.5052631578947369,,0.08807255774256627,0.2936764865361695,0.3690426594273423,0.6766905019027024,0.5441646361325916,0.45515974161767647,0.20410765538202263,1.0,0.1442527650549381,,0.005449285247859613,0.038979978814740045
418,KEY,0.0,0.012106709495013968,0.039008905657960155,0.1726833657624955,,,,,0.383286335211544,0.12484665202134032,0.16866875422497452,,,,0.05301626397077627,0.12278768841276166,0.05301626397077627,0.1905771540688277,0.0,0.7278147979431169,0.5776562100310705,,0.5816004287060254,0.4402631363264523,0.057019198211932964,0.8426574407395193,,0.15839598997493737,,0.6796551556705881,0.7980956605713565,0.8244582281488075,0.44071605891147114,0.45956482795044495,0.16962995922332907,0.44338707771971636,0.13197526003838808,0.12533671660195622,,0.1136864582487982,0.3423809033086667
419,PINS,0.010228735294781764,0.011901492951710418,1.0,0.101590438908842,0.005143657754831775,1.0,0.8346269123699908,0.3072893960146311,0.3742543057394409,0.06567572965107984,0.09700153070342427,0.01423384977655997,0.02974926522802588,0.039605798132747935,0.008404139154282904,0.06331215765332833,0.008404139154282904,0.06416581926952766,1.0,0.4308106417330453,0.02165178844844052,1.0,0.0004900451940038544,0.0,0.03416050147280443,,1.0,0.0,0.9313333732264509,0.1619484547562991,0.36228468466157954,0.41856888724790475,0.6626861323510507,0.3350502857028499,0.41546636337910203,0.5827916965927484,0.6022016655396285,0.4418228988094698,1.0,0.0,0.2408832888502841
420,TW,0.1196513649603721,0.01179598035895539,0.5968394292126455,0.1485076176486422,0.0,0.2180078677023654,1.0,0.42706490107535183,1.0,0.09142596298454904,0.14413864909595256,0.03735919455683233,0.0,0.002857310234267881,0.0,0.0901411972463802,0.0,0.057088480365214495,1.0,0.42324078058708725,0.047313123950148306,1.0,0.008121979084579877,0.0,0.0,0.002427862930845903,0.9853116469517743,0.06416040100250628,1.0,0.7748738671143856,0.9191024870952447,0.8087238576948212,0.4962439901554613,0.6865475168082726,0.37378451899905274,0.36318654210044504,0.33024763276029523,0.9667537632553703,0.6066566837582155,0.0,0.05885751416766705
421,SWKS,0.19687492943753246,0.01161503394632267,0.08942556637807678,0.39913248786790434,0.04316929927259467,0.1257377085043008,0.5604975003674304,0.3532884456278634,0.8242168723356147,0.3655571269619371,0.39660370321447713,0.11974169908013768,0.047594977907527224,0.0542815998199415,0.031766743471087835,0.35247349133047345,0.031766743471087835,0.13988821188839934,0.564475079038519,0.4855267903196796,0.10060748332701444,0.37891224999058426,0.016668121361821338,0.032700286548902745,0.03359643228696091,0.39265959322337285,0.9151273885350318,0.4611528822055138,0.48276878814374125,0.6667238115132164,0.7632965231175486,0.8140284645748463,0.3811441872478504,0.8443624118407038,0.20495767565293838,0.5308822236585513,0.31455605928491714,0.20404361923248007,0.07965679136966977,0.007250761287132541,0.040144249054494846
422,SIVB,0.6154627768871226,0.011544761281937807,0.06279496559473918,1.0,0.030708404506458363,,,,0.846498771651093,1.0,1.0,,,,0.04596924960956367,1.0,0.04596924960956367,0.17122721509374986,0.0,0.5920235275313095,0.1686599998465669,,0.6502268629746946,0.29456082862581784,0.2190890893173872,,,,,0.7095443873789745,0.8117406685604281,0.8096704146992224,0.0,1.0,0.0,0.539498871056415,0.6910224100164333,0.1452099408972321,,0.03327371786508824,0.0006220652480194815
423,OMC,0.14327003409578432,0.011220518247077538,0.08286146293579663,0.33896421512455105,0.3336995950329156,0.11628971889636731,0.3994043245810095,0.39184577606228127,0.6424873328208637,0.3132700513944986,0.33584565536639754,0.12701228655394992,0.04583201830519173,0.05497892799578852,0.10250928592796327,0.302495760957047,0.10250928592796327,0.150360872737768,0.11901287803205782,0.6724732857916718,0.12361146033819764,0.17311390170751503,0.06430822985340748,0.09399206075517155,0.18798563511292088,0.619547670320131,0.8652638762511374,0.5614035087719298,0.08883909890750727,0.4094451031420984,0.5429102818262315,0.5486277659801397,0.7528782516628312,0.3304837936758024,0.6701378136563595,0.28199671610206584,0.0,0.0525902652561857,0.08429502145780746,0.012151145928462122,0.05725632306876137
424,MRO,0.012870594079526718,0.010798783822404595,0.0,0.29853415059949084,0.0,1.0,0.958891362814063,0.6213472549167742,0.011523115940875517,0.09451533887355973,0.29608621667612023,0.2777686074455643,0.10138373836200096,0.04247522323901097,0.0326948280306318,0.09428647335068019,0.0326948280306318,0.11388821225331519,0.15534231872268925,0.47665724924932495,0.12453425597761472,0.20116444872737474,0.04471878609141999,0.060991771577379804,0.023177152320785408,0.17818612792441607,0.9679253867151957,0.03609022556390978,0.6286467384858456,1.0,1.0,1.0,0.5893548144786425,0.2944531573825766,0.9097765601892978,0.36030078131263393,0.8150095104714663,0.14562683002620733,0.0,0.016645419453544273,0.22587487947143617
425,OWL,0.0,0.010705589686392583,,0.0968260438216678,0.0,1.0,0.8889002010903233,0.5577592517114744,0.7284355654884629,0.0076623043157521414,0.0927784986674333,0.02702732524199702,0.005183594366419443,0.0,0.0,0.01108792986239715,0.0,0.009464015663039182,0.14286727481968262,0.46717409985287567,0.09869835830078388,0.19973735461091405,0.016413516666240226,0.022632631316872365,0.0,0.7323575745764503,0.965828025477707,0.026065162907268173,0.9802993096129536,0.29670538739103974,0.2219936485818605,0.3610244669128309,0.5153677454237524,0.8065841214549231,0.524924739311679,0.8378074369285362,0.4233762324161199,0.28932386140520094,1.0,0.0,0.1515927173860119
426,UI,0.593221487118116,0.010643002899547921,0.529164069652286,0.3114160905042799,0.0,0.08232161879035577,0.6409515094129568,0.2863309568526379,0.0,0.29569973548747336,0.30949346925772536,0.03055956973096807,0.0,0.0,0.0012821146687123416,0.2870672073888277,0.0012821146687123416,0.06907983499642711,0.3889619874556919,0.04751121528374991,0.0802779475113474,0.13742017419659835,0.0,0.008580477251604782,0.0,0.08843079192168651,0.9663205186533212,0.481203007518797,0.35184235104248107,0.5888284858531599,0.699495867873504,0.7459716087357207,0.27002237286371006,0.3596033097165845,0.5222523995738898,0.36981134634839136,0.45183380833431597,0.7224633180303323,0.9028133719809526,0.017171377863793892,0.0011401400839627755
427,PKI,0.25716350170478924,0.010290686122988404,0.2579698668106807,0.28220677243957026,0.06979924380553902,0.278080310610275,0.7360692277127231,0.324457689406261,0.2949649366403191,0.37647998630566887,0.2794194205083178,0.08100089586839015,0.011120699857976958,0.059894545341547326,0.02840530155006112,0.3632527719824656,0.02840530155006112,0.11367362537904871,0.4231078310989832,0.5143340629496218,0.1430017586397611,0.4374213126323634,0.03212300667020529,0.06564116283493204,0.031606611216471556,0.0,0.992635805277525,0.05614035087719299,0.5361558459892931,0.5455618727680711,0.6234400832782956,0.626169584842645,0.17012289726452595,0.08407504502777721,0.254186979303174,0.5425916843919381,0.4041046782865375,0.24698442024953904,0.22972609922731582,0.020279874249370715,0.02690786132708426
428,HUBS,0.7397204597285886,0.00969738798360692,,0.006517877056303689,0.017954820259869872,0.5241557336276307,0.5876386980613926,0.43547306839169486,0.5968961038893106,0.0,0.001538473492412526,0.006586580850090289,0.012425906383146598,0.0072489352650330595,0.0,0.0,0.0,0.03302623890463456,0.46045715825709166,0.5384792461703091,0.05710426032592299,0.5541935741317664,0.0,0.006752471542276401,0.0031786435462393924,,1.0,0.0,0.9904591344892039,0.0,0.21942915867714924,0.24629046167887933,0.4718324437220972,0.8252336308003335,0.2359662363879324,1.0,0.846271554569219,0.7490703851028542,,0.0,0.0
429,ETSY,0.25585386230722335,0.009599299331857922,,0.0,0.0011947488628293954,0.14580031376919256,0.7538832056470355,0.6706619381055233,1.0,0.20362166149732835,0.0,0.03325732219830055,0.019654903739940034,0.027583956785962375,0.006404032557142066,0.18013393031560357,0.006404032557142066,0.07815061251188707,0.5873685185047771,0.0,0.09182603918003528,0.6958370058455137,0.0,0.03231742752384944,0.000652858503757011,,1.0,0.0,0.8387734148644984,0.4219415771502692,0.0,0.0,0.8315916333962213,0.6101992958659408,0.41483497508263034,1.0,0.7025132607384857,0.48480664531894496,0.8005110869431777,0.0018908478785145608,0.0266622577964944
430,SEDG,0.6333235486711677,0.009348556779188832,1.0,0.17923200566036285,0.00868951883768689,0.0970407205417381,0.28692338430943215,0.0662910702768153,0.8972096695789822,0.17760650806783582,0.17253047809229283,0.022063129683488572,0.0,0.0,0.003469123836026277,0.1654711393453511,0.003469123836026277,0.05253468942062251,0.8017250025046208,0.4733468766495645,0.06438790095539193,0.6966815423256407,0.0011498861739418775,0.006665548100163764,0.019945105359464286,,1.0,0.0,0.21424462697858618,0.2644219086149062,0.42012290444445,0.4543459385297765,0.2412033321590526,0.33143010650278315,1.0,0.9013710061927407,0.41239310752374114,0.44484457793774085,1.0,0.0,0.0
431,COO,0.72134034818344,0.009127104394371671,0.43376134955050016,0.39867873595484016,0.05684413565437691,0.1324697324828699,0.4921337788011365,0.2838704292707359,0.8079854712913233,0.3644729924151338,0.39541099775445027,0.05439015164445566,0.029287320498658675,0.037616420465367256,0.014272952175995494,0.35066457254037836,0.014272952175995494,0.06964398444172908,0.18536457290512062,0.48228004707229927,0.11960535545914089,0.10232835773002158,0.02484365903845967,0.041822531434553806,0.00383683537397303,0.0,0.9993175614194723,0.012030075187969926,0.6798497132319252,0.4322212938343404,0.5593375354109066,0.5963292814979843,0.45365518976636743,0.3128073959658583,0.3461165103576309,0.5787744230463361,0.1484961889674303,0.34562863936358673,0.39651824732745045,0.01019866229874642,0.0
432,EXPD,0.1899654526158918,0.008994042364849797,0.05584783855394318,0.4669953163573719,0.08117094984933688,0.2316801334746456,0.32141930958441944,0.9519147849026307,0.4546482810352146,0.38659993397376063,0.4633058531923325,0.11607719492065724,0.04841419934511599,0.04934242756391101,0.12046122958090424,0.37032044820553695,0.12046122958090424,0.15096838184224268,0.36559117698237487,0.4428732229002165,0.036811618026395355,0.44831539967663114,0.009592311366562275,0.0030698928805046235,0.06618797160004983,0.17983635835834538,0.9554672429481347,0.23258145363408522,0.02866077295954708,0.3290028333191983,0.5087175253635877,0.5342672568642959,0.4256571892802698,0.27381941057049974,0.4138563841407602,0.434871133084857,0.3163964928090762,0.029634421340484975,0.040049571659415,0.0,0.03974338341937605
